LayDay,zscore_SAM,center_year,penguinseq
297,0.09384431453685328,-10,2598
292,0.09384431453685328,-10,1439
283,0.09384431453685328,-10,17994
284,0.09384431453685328,-10,1910
287,0.09384431453685328,-10,3939
294,0.09384431453685328,-10,25580
292,0.09384431453685328,-10,13061
280,0.09384431453685328,-10,2604
291,0.09384431453685328,-10,1899
283,0.09384431453685328,-10,2436
284,0.09384431453685328,-10,22344
286,0.09384431453685328,-10,2174
289,0.09384431453685328,-10,25597
288,0.09384431453685328,-10,2063
283,0.09384431453685328,-10,3952
291,0.09384431453685328,-10,1512
287,0.09384431453685328,-10,8160
285,0.09384431453685328,-10,1517
287,0.09384431453685328,-10,1472
281,0.09384431453685328,-10,972
281,0.09384431453685328,-10,7808
286,0.09384431453685328,-10,3990
292,0.09384431453685328,-10,2638
283,0.09384431453685328,-10,22349
290,0.09384431453685328,-10,4710
294,0.09384431453685328,-10,1265
289,0.09384431453685328,-10,2322
284,0.09384431453685328,-10,2705
292,0.09384431453685328,-10,8677
285,0.09384431453685328,-10,8731
283,0.09384431453685328,-10,7812
285,0.09384431453685328,-10,1482
283,0.09384431453685328,-10,14413
288,0.09384431453685328,-10,2140
294,0.09384431453685328,-10,25526
280,0.09384431453685328,-10,2711
292,0.09384431453685328,-10,1070
288,0.09384431453685328,-10,2464
284,0.09384431453685328,-10,25485
291,0.09384431453685328,-10,14418
290,0.09384431453685328,-10,1264
288,0.09384431453685328,-10,1930
286,0.09384431453685328,-10,2661
283,0.09384431453685328,-10,2480
289,0.09384431453685328,-10,4161
284,0.09384431453685328,-10,13187
286,0.09384431453685328,-10,2525
286,0.09384431453685328,-10,2024
287,0.09384431453685328,-10,2481
286,0.09384431453685328,-10,8043
288,0.09384431453685328,-10,2609
280,0.09384431453685328,-10,8155
285,0.09384431453685328,-10,2696
284,0.09384431453685328,-10,25600
285,0.09384431453685328,-10,2438
288,0.09384431453685328,-10,2699
283,0.09384431453685328,-10,1756
284,0.09384431453685328,-10,1221
287,0.09384431453685328,-10,8162
281,0.09384431453685328,-10,2416
284,0.09384431453685328,-10,25533
289,0.09384431453685328,-10,1927
287,0.09384431453685328,-10,36335
281,0.09384431453685328,-10,8759
277,0.09384431453685328,-10,13060
286,0.09384431453685328,-10,25457
277,0.09384431453685328,-10,4161
284,0.09384431453685328,-10,2684
279,0.09384431453685328,-10,8538
290,0.09384431453685328,-10,2607
294,0.09384431453685328,-10,2706
285,0.09384431453685328,-10,2437
282,0.09384431453685328,-10,22345
286,0.09384431453685328,-10,17976
289,0.09384431453685328,-10,2463
287,0.09384431453685328,-10,7888
289,0.09384431453685328,-10,1437
285,0.09384431453685328,-10,1379
286,0.09384431453685328,-10,22347
288,0.09384431453685328,-10,14406
288,0.09384431453685328,-10,4591
285,0.09384431453685328,-10,1359
285,0.09384431453685328,-10,2798
284,0.09384431453685328,-10,2640
285,0.09384431453685328,-10,4692
294,0.09384431453685328,-10,1204
288,0.09384431453685328,-10,2137
284,0.09384431453685328,-10,2579
304,0.09384431453685328,-10,1266
289,0.09384431453685328,-10,1247
292,0.09384431453685328,-10,4759
284,0.09384431453685328,-10,2749
286,0.09384431453685328,-10,8501
283,0.09384431453685328,-10,7864
286,0.09384431453685328,-10,2532
287,0.09384431453685328,-10,17991
288,0.09384431453685328,-10,2713
288,0.09384431453685328,-10,1748
292,0.09384431453685328,-10,1438
296,0.09384431453685328,-10,2721
291,0.09384431453685328,-10,2016
283,0.09384431453685328,-10,17965
291,0.09384431453685328,-10,1440
287,0.09384431453685328,-10,25458
304,0.09384431453685328,-10,8383
292,0.09384431453685328,-10,17957
286,0.09384431453685328,-10,2577
284,0.09384431453685328,-10,2134
296,0.09384431453685328,-10,18362
292,0.09384431453685328,-10,8370
293,0.09384431453685328,-10,2738
283,0.09384431453685328,-10,14382
288,0.09384431453685328,-10,25456
290,0.09384431453685328,-10,18000
287,0.09384431453685328,-10,3950
295,0.09384431453685328,-10,18014
281,0.09384431453685328,-10,8507
281,0.09384431453685328,-10,4238
281,0.09384431453685328,-10,1753
298,0.09384431453685328,-10,25601
292,0.09384431453685328,-10,1986
284,0.09384431453685328,-10,4653
293,0.09384431453685328,-10,13095
288,0.09384431453685328,-10,8489
292,0.09384431453685328,-10,1898
284,0.09384431453685328,-10,14399
284,0.09384431453685328,-10,2166
280,0.09384431453685328,-10,2682
280,0.09384431453685328,-10,2726
286,0.09384431453685328,-10,18102
283,0.09384431453685328,-10,8499
278,0.48880460732574815,-9,25793
284,0.48880460732574815,-9,1505
288,0.48880460732574815,-9,1756
290,0.48880460732574815,-9,1061
283,0.48880460732574815,-9,8738
288,0.48880460732574815,-9,2474
283,0.48880460732574815,-9,13094
285,0.48880460732574815,-9,14406
285,0.48880460732574815,-9,1410
283,0.48880460732574815,-9,8929
290,0.48880460732574815,-9,2721
285,0.48880460732574815,-9,2684
287,0.48880460732574815,-9,17952
286,0.48880460732574815,-9,18395
284,0.48880460732574815,-9,3848
280,0.48880460732574815,-9,25602
285,0.48880460732574815,-9,4591
279,0.48880460732574815,-9,1518
286,0.48880460732574815,-9,1192
286,0.48880460732574815,-9,2137
283,0.48880460732574815,-9,1417
286,0.48880460732574815,-9,2436
286,0.48880460732574815,-9,1221
286,0.48880460732574815,-9,2005
285,0.48880460732574815,-9,2134
285,0.48880460732574815,-9,2799
284,0.48880460732574815,-9,25819
286,0.48880460732574815,-9,17962
283,0.48880460732574815,-9,25786
286,0.48880460732574815,-9,2448
286,0.48880460732574815,-9,2463
287,0.48880460732574815,-9,8027
285,0.48880460732574815,-9,1195
282,0.48880460732574815,-9,2135
290,0.48880460732574815,-9,7932
286,0.48880460732574815,-9,1472
290,0.48880460732574815,-9,14418
282,0.48880460732574815,-9,1416
285,0.48880460732574815,-9,2558
284,0.48880460732574815,-9,7948
288,0.48880460732574815,-9,1907
285,0.48880460732574815,-9,8160
280,0.48880460732574815,-9,1440
289,0.48880460732574815,-9,1760
282,0.48880460732574815,-9,2577
282,0.48880460732574815,-9,1906
285,0.48880460732574815,-9,1264
285,0.48880460732574815,-9,1222
286,0.48880460732574815,-9,1039
293,0.48880460732574815,-9,1437
283,0.48880460732574815,-9,3816
287,0.48880460732574815,-9,17956
290,0.48880460732574815,-9,1070
278,0.48880460732574815,-9,4653
284,0.48880460732574815,-9,4697
280,0.48880460732574815,-9,1993
285,0.48880460732574815,-9,4771
286,0.48880460732574815,-9,1283
279,0.48880460732574815,-9,1830
292,0.48880460732574815,-9,2745
285,0.48880460732574815,-9,1925
303,0.48880460732574815,-9,1734
280,0.48880460732574815,-9,4456
286,0.48880460732574815,-9,2322
285,0.48880460732574815,-9,1379
288,0.48880460732574815,-9,2414
291,0.48880460732574815,-9,2132
290,0.48880460732574815,-9,1735
282,0.48880460732574815,-9,2416
285,0.48880460732574815,-9,1987
288,0.48880460732574815,-9,2704
290,0.48880460732574815,-9,2722
282,0.48880460732574815,-9,1988
284,0.48880460732574815,-9,4238
286,0.48880460732574815,-9,14382
286,0.48880460732574815,-9,1079
292,0.48880460732574815,-9,8677
295,0.48880460732574815,-9,1482
297,0.48880460732574815,-9,13095
288,0.48880460732574815,-9,1271
288,0.48880460732574815,-9,2694
284,0.48880460732574815,-9,4692
285,0.48880460732574815,-9,2274
289,0.48880460732574815,-9,13061
290,0.48880460732574815,-9,22345
291,0.48880460732574815,-9,8735
282,0.48880460732574815,-9,2346
278,0.48880460732574815,-9,2128
286,0.48880460732574815,-9,882
287,0.48880460732574815,-9,2646
284,0.48880460732574815,-9,13159
292,0.48880460732574815,-9,4586
285,0.48880460732574815,-9,1759
294,0.48880460732574815,-9,2076
286,0.48880460732574815,-9,1022
286,0.48880460732574815,-9,4531
294,0.48880460732574815,-9,2061
286,0.48880460732574815,-9,1059
294,0.48880460732574815,-9,859
285,0.48880460732574815,-9,1204
283,0.48880460732574815,-9,13119
283,0.48880460732574815,-9,1411
289,0.48880460732574815,-9,1761
280,0.48880460732574815,-9,2643
284,0.48880460732574815,-9,25763
288,0.48880460732574815,-9,25526
282,0.48880460732574815,-9,1436
295,0.48880460732574815,-9,8501
286,0.48880460732574815,-9,4578
283,0.48880460732574815,-9,1503
280,0.48880460732574815,-9,17991
292,0.48880460732574815,-9,8370
283,0.48880460732574815,-9,13160
283,0.48880460732574815,-9,4265
287,0.48880460732574815,-9,1909
282,0.48880460732574815,-9,8371
289,0.48880460732574815,-9,1177
282,0.48880460732574815,-9,8163
277,0.48880460732574815,-9,25462
291,0.48880460732574815,-9,1439
288,0.48880460732574815,-9,8164
284,0.48880460732574815,-9,8759
295,0.48880460732574815,-9,25612
285,0.48880460732574815,-9,1420
278,0.48880460732574815,-9,22341
287,0.48880460732574815,-9,1910
285,0.48880460732574815,-9,1748
282,0.48880460732574815,-9,8538
282,0.48880460732574815,-9,4000
285,0.48880460732574815,-9,1924
282,0.48880460732574815,-9,1754
283,0.48880460732574815,-9,4759
291,0.48880460732574815,-9,3952
286,0.48880460732574815,-9,2736
285,0.48880460732574815,-9,2069
286,0.48880460732574815,-9,2438
290,0.48880460732574815,-9,2699
288,0.48880460732574815,-9,18362
294,0.48880460732574815,-9,22347
291,0.48880460732574815,-9,18101
280,0.48880460732574815,-9,7808
286,0.48880460732574815,-9,25533
286,0.48880460732574815,-9,1058
285,0.48880460732574815,-9,8507
288,0.48880460732574815,-9,2647
290,0.48880460732574815,-9,4710
282,0.48880460732574815,-9,8646
292,0.48880460732574815,-9,8142
285,0.48880460732574815,-9,7937
285,0.48880460732574815,-9,2522
282,0.48880460732574815,-9,3939
288,0.48880460732574815,-9,2325
287,0.48880460732574815,-9,1521
277,0.48880460732574815,-9,1753
290,0.48880460732574815,-9,1266
288,0.48880460732574815,-9,1997
285,0.48880460732574815,-9,2579
278,0.48880460732574815,-9,1465
282,0.48880460732574815,-9,2645
283,0.48880460732574815,-9,4261
283,0.48880460732574815,-9,4340
290,0.48880460732574815,-9,1512
285,0.48880460732574815,-9,1055
282,0.48880460732574815,-9,25484
277,0.48880460732574815,-9,17961
282,0.48880460732574815,-9,1015
285,0.48880460732574815,-9,18371
286,0.48880460732574815,-9,25456
296,0.48880460732574815,-9,18373
280,0.48880460732574815,-9,14249
294,0.48880460732574815,-9,36335
295,0.48880460732574815,-9,1359
288,0.48880460732574815,-9,2575
288,0.48880460732574815,-9,1904
285,0.48880460732574815,-9,2661
285,0.48880460732574815,-9,2640
285,0.48880460732574815,-9,4598
288,0.48880460732574815,-9,18102
286,0.48880460732574815,-9,1203
288,0.48880460732574815,-9,2706
286,0.48880460732574815,-9,1994
285,0.48880460732574815,-9,2024
294,0.48880460732574815,-9,2481
282,0.48880460732574815,-9,3829
288,0.48880460732574815,-9,2756
288,0.48880460732574815,-9,8044
289,0.48880460732574815,-9,1901
282,0.48880460732574815,-9,8162
282,0.48880460732574815,-9,2598
294,0.48880460732574815,-9,4230
285,0.48880460732574815,-9,1930
291,0.48880460732574815,-9,25457
286,0.48880460732574815,-9,18063
282,0.48880460732574815,-9,2078
287,0.48880460732574815,-9,1501
283,0.48880460732574815,-9,3950
291,0.48880460732574815,-9,25787
285,0.48880460732574815,-9,8541
287,0.48880460732574815,-9,1162
288,0.48880460732574815,-9,1054
283,0.48880460732574815,-9,4631
282,0.48880460732574815,-9,8155
277,0.48880460732574815,-9,14399
285,0.48880460732574815,-9,8388
285,0.48880460732574815,-9,8688
288,0.48880460732574815,-9,1896
285,0.48880460732574815,-9,8489
285,0.48880460732574815,-9,1076
283,0.48880460732574815,-9,1517
282,0.48880460732574815,-9,17992
282,0.48880460732574815,-9,2372
286,0.48880460732574815,-9,8069
279,0.48880460732574815,-9,2798
292,0.48880460732574815,-9,2365
289,0.48880460732574815,-9,13152
284,0.48880460732574815,-9,1361
288,0.48880460732574815,-9,2705
288,0.48880460732574815,-9,8771
286,0.48880460732574815,-9,2480
288,0.48880460732574815,-9,2662
278,0.48880460732574815,-9,8481
285,0.48880460732574815,-9,8499
297,0.48880460732574815,-9,8117
282,0.48880460732574815,-9,8482
288,0.48880460732574815,-9,2464
284,0.48880460732574815,-9,3990
288,0.48880460732574815,-9,25601
296,0.48880460732574815,-9,1984
288,0.48880460732574815,-9,14422
286,0.48880460732574815,-9,2140
282,0.48880460732574815,-9,8043
290,0.48880460732574815,-9,2609
290,0.48880460732574815,-9,1732
286,0.48880460732574815,-9,4410
287,0.48880460732574815,-9,7888
286,0.48880460732574815,-9,1898
287,0.48880460732574815,-9,2166
286,0.48880460732574815,-9,25597
289,0.48880460732574815,-9,1247
283,0.48880460732574815,-9,1460
285,0.48880460732574815,-9,2174
288,0.48880460732574815,-9,2738
295,0.48880460732574815,-9,17976
282,0.48880460732574815,-9,1905
285,0.48880460732574815,-9,4720
286,0.48880460732574815,-9,1983
288,0.48880460732574815,-9,17994
282,0.48880460732574815,-9,7812
290,0.48880460732574815,-9,2557
285,0.48880460732574815,-9,2525
287,0.48880460732574815,-9,17957
278,0.48880460732574815,-9,4042
288,0.48880460732574815,-9,22344
282,0.48880460732574815,-9,25518
285,0.48880460732574815,-9,2749
286,0.48880460732574815,-9,18014
290,0.48880460732574815,-9,2675
290,0.48880460732574815,-9,2354
283,0.48880460732574815,-9,8731
287,0.48880460732574815,-9,13187
282,0.48880460732574815,-9,25458
290,0.48880460732574815,-9,18000
287,0.48880460732574815,-9,972
294,-0.9658730907629285,-8,8370
276,-0.9658730907629285,-8,1039
278,-0.9658730907629285,-8,1417
286,-0.9658730907629285,-8,1076
279,-0.9658730907629285,-8,2558
280,-0.9658730907629285,-8,4238
284,-0.9658730907629285,-8,7932
285,-0.9658730907629285,-8,3848
292,-0.9658730907629285,-8,27185
281,-0.9658730907629285,-8,25793
290,-0.9658730907629285,-8,22347
290,-0.9658730907629285,-8,2645
285,-0.9658730907629285,-8,1359
285,-0.9658730907629285,-8,4586
282,-0.9658730907629285,-8,8489
277,-0.9658730907629285,-8,14414
283,-0.9658730907629285,-8,882
278,-0.9658730907629285,-8,8646
293,-0.9658730907629285,-8,4635
281,-0.9658730907629285,-8,2346
286,-0.9658730907629285,-8,1034
279,-0.9658730907629285,-8,1930
285,-0.9658730907629285,-8,7835
286,-0.9658730907629285,-8,1904
289,-0.9658730907629285,-8,17952
280,-0.9658730907629285,-8,8929
286,-0.9658730907629285,-8,1907
283,-0.9658730907629285,-8,4585
283,-0.9658730907629285,-8,1440
286,-0.9658730907629285,-8,1195
282,-0.9658730907629285,-8,1896
285,-0.9658730907629285,-8,2448
288,-0.9658730907629285,-8,1199
283,-0.9658730907629285,-8,13160
288,-0.9658730907629285,-8,1059
282,-0.9658730907629285,-8,17991
278,-0.9658730907629285,-8,2642
280,-0.9658730907629285,-8,1759
285,-0.9658730907629285,-8,2409
286,-0.9658730907629285,-8,1987
286,-0.9658730907629285,-8,2414
290,-0.9658730907629285,-8,8117
283,-0.9658730907629285,-8,1437
284,-0.9658730907629285,-8,18101
280,-0.9658730907629285,-8,7948
283,-0.9658730907629285,-8,4704
284,-0.9658730907629285,-8,25602
279,-0.9658730907629285,-8,13060
284,-0.9658730907629285,-8,17994
280,-0.9658730907629285,-8,1420
280,-0.9658730907629285,-8,8677
287,-0.9658730907629285,-8,18373
282,-0.9658730907629285,-8,22349
282,-0.9658730907629285,-8,4340
283,-0.9658730907629285,-8,2292
276,-0.9658730907629285,-8,2069
284,-0.9658730907629285,-8,1379
277,-0.9658730907629285,-8,2775
276,-0.9658730907629285,-8,1015
286,-0.9658730907629285,-8,1909
282,-0.9658730907629285,-8,2577
282,-0.9658730907629285,-8,1264
286,-0.9658730907629285,-8,2354
282,-0.9658730907629285,-8,1988
282,-0.9658730907629285,-8,1265
287,-0.9658730907629285,-8,14411
278,-0.9658730907629285,-8,2604
280,-0.9658730907629285,-8,2684
280,-0.9658730907629285,-8,7812
282,-0.9658730907629285,-8,1997
280,-0.9658730907629285,-8,2709
280,-0.9658730907629285,-8,8069
286,-0.9658730907629285,-8,2638
280,-0.9658730907629285,-8,1070
284,-0.9658730907629285,-8,4261
285,-0.9658730907629285,-8,2463
286,-0.9658730907629285,-8,8691
282,-0.9658730907629285,-8,2646
282,-0.9658730907629285,-8,4265
283,-0.9658730907629285,-8,2322
279,-0.9658730907629285,-8,8434
282,-0.9658730907629285,-8,27194
275,-0.9658730907629285,-8,25899
280,-0.9658730907629285,-8,3816
280,-0.9658730907629285,-8,4598
280,-0.9658730907629285,-8,17965
283,-0.9658730907629285,-8,2365
285,-0.9658730907629285,-8,18102
284,-0.9658730907629285,-8,1204
284,-0.9658730907629285,-8,1410
284,-0.9658730907629285,-8,1192
284,-0.9658730907629285,-8,1411
277,-0.9658730907629285,-8,2437
285,-0.9658730907629285,-8,1482
282,-0.9658730907629285,-8,1054
290,-0.9658730907629285,-8,2799
282,-0.9658730907629285,-8,8688
283,-0.9658730907629285,-8,1436
285,-0.9658730907629285,-8,2128
289,-0.9658730907629285,-8,8735
280,-0.9658730907629285,-8,2736
278,-0.9658730907629285,-8,14399
288,-0.9658730907629285,-8,8505
280,-0.9658730907629285,-8,1221
278,-0.9658730907629285,-8,17961
286,-0.9658730907629285,-8,1735
278,-0.9658730907629285,-8,8371
281,-0.9658730907629285,-8,2416
280,-0.9658730907629285,-8,25462
283,-0.9658730907629285,-8,2166
279,-0.9658730907629285,-8,8163
280,-0.9658730907629285,-8,8759
282,-0.9658730907629285,-8,18342
277,-0.9658730907629285,-8,3939
285,-0.9658730907629285,-8,22341
281,-0.9658730907629285,-8,8538
282,-0.9658730907629285,-8,2137
288,-0.9658730907629285,-8,4410
285,-0.9658730907629285,-8,1505
282,-0.9658730907629285,-8,2547
284,-0.9658730907629285,-8,2607
277,-0.9658730907629285,-8,22373
289,-0.9658730907629285,-8,1416
279,-0.9658730907629285,-8,13157
278,-0.9658730907629285,-8,8155
282,-0.9658730907629285,-8,1901
286,-0.9658730907629285,-8,8044
278,-0.9658730907629285,-8,8627
279,-0.9658730907629285,-8,14249
287,-0.9658730907629285,-8,36335
286,-0.9658730907629285,-8,1898
280,-0.9658730907629285,-8,4591
288,-0.9658730907629285,-8,2721
292,-0.9658730907629285,-8,1079
281,-0.9658730907629285,-8,25819
286,-0.9658730907629285,-8,4531
284,-0.9658730907629285,-8,18063
282,-0.9658730907629285,-8,1994
281,-0.9658730907629285,-8,4000
284,-0.9658730907629285,-8,3950
282,-0.9658730907629285,-8,1266
288,-0.9658730907629285,-8,8682
285,-0.9658730907629285,-8,4578
285,-0.9658730907629285,-8,27292
282,-0.9658730907629285,-8,1571
286,-0.9658730907629285,-8,1732
284,-0.9658730907629285,-8,2756
283,-0.9658730907629285,-8,2492
286,-0.9658730907629285,-8,1055
292,-0.9658730907629285,-8,25455
282,-0.9658730907629285,-8,25898
282,-0.9658730907629285,-8,2464
290,-0.9658730907629285,-8,4230
279,-0.9658730907629285,-8,8162
286,-0.9658730907629285,-8,1222
284,-0.9658730907629285,-8,2135
280,-0.9658730907629285,-8,1022
287,-0.9658730907629285,-8,8142
282,-0.9658730907629285,-8,859
279,-0.9658730907629285,-8,2372
289,-0.9658730907629285,-8,7864
282,-0.9658730907629285,-8,920
280,-0.9658730907629285,-8,2706
283,-0.9658730907629285,-8,2325
280,-0.9658730907629285,-8,2749
284,-0.9658730907629285,-8,2557
280,-0.9658730907629285,-8,8482
287,-0.9658730907629285,-8,13152
287,-0.9658730907629285,-8,2481
278,-0.9658730907629285,-8,25526
286,-0.9658730907629285,-8,4219
278,-0.9658730907629285,-8,2711
280,-0.9658730907629285,-8,2532
286,-0.9658730907629285,-8,2699
281,-0.9658730907629285,-8,2738
280,-0.9658730907629285,-8,8507
282,-0.9658730907629285,-8,7888
282,-0.9658730907629285,-8,3990
285,-0.9658730907629285,-8,17962
282,-0.9658730907629285,-8,4710
280,-0.9658730907629285,-8,2682
284,-0.9658730907629285,-8,2522
284,-0.9658730907629285,-8,2061
282,-0.9658730907629285,-8,13061
283,-0.9658730907629285,-8,8164
283,-0.9658730907629285,-8,25786
285,-0.9658730907629285,-8,1899
285,-0.9658730907629285,-8,14382
280,-0.9658730907629285,-8,25458
277,-0.9658730907629285,-8,14413
